col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20
798,15,643,893,70,538,796,195,626,564,884,20,650,29,259,306,699,513,335,972
587,717,994,157,664,830,723,998,14,340,332,874,309,428,146,469,723,261,388,414
277,565,497,411,376,358,650,545,889,169,916,984,982,400,23,652,496,998,77,956
742,783,952,637,937,214,754,142,495,213,825,192,771,255,752,841,347,618,610,955
370,359,396,576,855,314,533,952,966,808,551,77,787,528,980,315,175,817,57,842
39,304,809,833,150,726,932,593,590,737,598,794,152,297,794,990,209,931,767,4
556,197,340,629,458,775,134,222,516,361,314,949,519,391,264,37,415,351,615,693
816,171,560,858,565,984,21,717,240,57,836,576,225,30,707,205,686,892,399,704
418,223,303,932,84,104,431,514,10,515,717,49,852,62,781,812,503,718,749,581
190,666,155,318,29,121,450,43,850,37,428,868,653,630,527,537,113,54,648,437
29,193,0,739,824,953,232,840,23,566,400,945,595,302,230,474,444,259,527,423
911,69,323,553,197,299,291,526,834,862,984,418,998,696,84,245,44,467,215,108
384,376,352,864,713,385,608,73,982,511,458,142,91,285,117,196,982,476,676,50
762,830,964,6,141,104,341,233,731,809,320,675,103,393,796,488,31,918,353,486
800,153,878,416,726,920,681,555,0,679,215,471,43,282,523,671,290,850,415,597
251,985,903,374,651,264,659,521,850,863,229,745,462,683,549,480,98,169,555,832
212,342,537,93,550,331,650,825,127,490,484,679,628,211,113,495,21,46,650,582
513,461,665,587,788,226,617,867,773,52,545,625,60,620,261,47,674,691,856,624
567,358,909,390,985,735,335,721,509,874,829,930,582,178,521,970,416,864,744,397
250,78,246,61,606,955,249,972,686,758,996,686,203,332,960,72,900,518,809,883
314,343,876,656,918,876,405,206,849,911,519,427,106,508,774,175,628,409,978,912
531,616,208,393,531,601,336,449,622,817,673,617,501,785,848,63,139,950,29,220
471,212,252,446,616,725,799,91,303,707,659,702,822,664,805,962,5,60,153,653
215,897,371,208,642,66,643,460,972,670,107,24,200,543,195,973,433,119,558,282
238,666,415,940,652,783,804,123,736,932,843,459,98,422,649,965,375,768,611,87
341,366,982,334,397,24,185,341,897,82,218,947,296,608,724,540,8,827,19,323
158,911,925,13,314,94,705,933,428,565,579,627,162,133,518,33,196,856,11,575
356,436,906,40,735,863,657,423,831,718,217,569,186,85,660,536,199,86,681,958
998,393,41,576,302,59,453,828,931,761,17,943,852,176,387,703,508,437,569,160
169,996,864,158,677,317,190,232,256,56,128,860,386,399,452,547,738,296,386,40
60,485,782,751,501,526,509,572,9,116,420,116,965,112,950,758,439,888,510,905
153,677,211,19,757,333,854,796,693,758,788,820,327,107,202,208,467,112,741,288
778,514,996,774,790,542,986,770,902,817,753,395,804,242,262,489,882,643,643,728
938,128,157,219,792,17,53,314,32,918,747,982,336,54,28,845,17,391,786,930
486,931,676,39,367,132,374,60,973,751,728,651,166,384,27,478,109,731,140,282
85,332,591,562,580,745,277,588,474,566,796,595,263,911,716,772,66,747,292,597
51,270,929,50,730,966,411,936,647,452,376,86,894,780,869,160,767,641,165,600
188,371,876,641,725,180,859,936,271,623,685,944,735,289,878,521,696,248,764,217
472,49,985,664,534,795,750,154,114,222,391,912,568,872,795,614,416,316,375,633
615,405,446,711,918,935,213,499,917,753,330,43,794,834,896,206,702,584,689,341
89,715,980,863,913,368,230,161,522,775,911,198,105,85,602,911,193,671,41,215
389,539,498,872,889,176,551,396,563,207,127,726,992,481,860,604,174,889,270,949
943,658,522,933,304,372,202,517,752,916,853,95,169,315,733,423,879,365,815,938
676,943,770,519,109,691,170,433,502,470,483,522,317,980,118,440,861,535,309,424
735,712,776,505,214,67,431,700,862,168,730,450,839,283,807,756,745,922,889,132
387,300,302,211,810,20,324,386,719,507,551,121,541,804,614,747,749,334,140,480
490,56,570,579,351,457,604,754,831,249,943,17,544,659,517,598,331,329,881,255
57,422,19,7,575,402,340,214,187,304,792,648,934,520,355,842,964,571,239,39
353,2,479,138,14,484,77,926,881,715,849,402,986,410,206,655,320,689,316,963
898,297,608,675,102,418,38,297,11,638,847,41,558,557,413,10,227,33,272,501
709,644,106,666,376,96,118,97,452,67,246,212,517,217,888,965,918,778,736,711
540,690,716,653,363,841,15,453,864,796,284,256,215,891,652,209,439,335,735,334
979,961,296,708,541,156,602,349,230,561,733,901,986,475,942,294,494,949,907,504
863,432,840,774,868,295,34,518,660,141,67,857,663,330,981,21,139,379,732,544
275,625,549,902,688,175,846,567,105,371,340,742,71,521,723,123,205,686,485,704
896,787,838,448,272,705,743,902,576,911,182,319,440,168,582,55,869,595,825,52
96,258,521,529,268,389,601,500,318,708,636,704,380,16,317,539,590,716,301,456
537,673,101,49,735,680,816,601,403,598,723,895,220,730,440,943,349,52,914,963
214,526,361,713,253,302,503,103,486,861,777,198,671,347,665,491,486,596,656,149
323,980,321,709,948,273,268,793,383,266,158,972,912,639,632,588,358,2,407,377
392,193,357,563,551,780,969,326,647,841,582,324,143,540,401,843,46,876,215,123
555,98,817,220,215,458,575,446,856,472,902,803,669,918,463,367,400,181,335,915
551,301,540,688,503,156,747,542,874,618,476,952,274,760,248,235,872,885,865,448
965,293,898,555,831,903,173,349,938,926,89,639,49,746,856,44,194,188,223,406
407,593,806,992,17,266,269,235,175,587,28,823,730,730,517,950,774,372,133,975
734,826,774,162,506,909,63,452,980,996,218,935,531,65,1,829,529,898,195,18
795,812,326,235,705,955,650,495,432,922,510,786,528,786,452,813,276,881,757,229
399,364,147,192,639,293,187,911,994,638,752,422,815,287,889,120,787,30,472,596
930,435,653,352,117,29,956,114,15,649,927,235,403,150,716,367,225,648,475,574
839,884,533,290,441,541,556,179,394,543,441,797,612,79,293,130,440,621,527,645
53,934,438,94,575,247,957,209,161,371,173,412,9,856,37,305,186,268,906,417
275,565,545,375,29,658,571,954,556,180,649,31,975,609,855,21,200,130,819,668
269,278,595,216,736,580,63,679,230,64,796,618,369,198,430,304,547,341,656,274
280,369,469,970,232,486,104,790,131,456,115,561,868,658,498,518,714,253,455,932
377,786,161,675,959,354,790,929,124,532,133,139,985,321,889,515,201,782,973,518
39,30,101,729,364,140,84,43,101,960,977,427,678,332,69,804,560,101,704,530
691,535,966,800,893,572,395,273,440,343,716,170,99,650,472,51,405,768,687,571
649,698,957,223,344,619,682,101,648,132,344,542,161,519,539,998,354,255,842,148
515,344,622,46,805,932,379,840,254,94,246,10,147,81,900,281,727,701,502,816
280,381,852,452,16,219,88,485,523,356,44,262,34,121,379,886,451,144,514,620
526,805,383,904,132,966,758,207,976,606,355,485,921,363,326,298,371,61,381,188
438,73,268,508,941,903,338,778,689,437,767,296,234,956,839,79,296,65,643,266
749,369,400,450,38,591,619,261,274,610,30,362,197,520,988,694,936,210,310,193
108,775,405,67,949,509,835,743,160,969,148,866,403,600,718,325,523,943,236,175
773,780,414,453,3,20,660,805,658,481,0,523,822,86,575,907,551,495,788,538
629,674,299,762,521,279,32,249,636,684,843,342,811,467,513,594,755,663,442,511
152,683,470,877,593,639,17,649,434,322,295,777,403,687,965,35,394,656,650,552
120,773,34,778,83,497,858,734,500,269,358,213,848,989,218,474,165,263,954,77
713,85,581,236,771,959,104,869,939,552,994,222,852,566,694,501,566,267,718,407
750,606,31,305,347,720,829,548,556,423,716,474,30,759,208,407,299,297,373,480
940,193,966,927,198,670,819,333,393,320,221,112,285,555,33,84,509,17,465,993
450,575,324,674,86,693,637,501,384,387,850,609,465,773,478,754,431,441,27,77
123,193,10,253,922,854,130,868,584,770,672,205,705,427,185,777,271,881,69,809
295,295,966,794,431,356,181,265,430,215,145,61,495,589,704,103,120,738,723,486
33,700,832,974,792,512,680,839,494,941,558,795,970,196,654,939,205,27,422,975
192,763,198,483,556,663,788,873,513,539,85,321,784,236,525,263,810,832,965,89
860,916,232,239,346,585,765,816,117,441,920,584,23,461,598,249,486,761,756,61
937,126,271,305,131,405,676,420,54,866,459,332,402,681,263,872,613,67,174,798
890,398,478,323,620,745,215,622,802,93,964,859,19,155,556,56,412,115,344,655
413,804,869,529,69,267,98,44,189,990,210,904,812,690,212,968,661,73,587,84
913,748,54,744,108,854,874,43,846,694,822,516,394,482,135,119,405,178,670,580
997,743,297,545,899,961,350,405,665,917,699,130,491,350,942,625,616,392,959,917
555,576,503,322,766,657,596,432,245,99,104,940,956,938,225,416,513,798,481,133
923,101,765,812,156,408,670,426,862,66,492,240,756,708,465,769,305,148,430,886
804,477,793,779,639,686,155,779,218,833,761,337,318,833,385,9,835,264,741,35
340,474,632,877,930,535,244,550,372,992,881,8,454,54,804,857,956,127,524,335
345,208,763,144,967,668,531,818,294,669,0,641,234,252,93,965,682,792,651,145
31,826,553,909,489,892,274,773,528,703,418,827,218,129,180,48,846,401,369,735
429,936,614,187,471,459,328,486,809,390,848,708,196,649,75,577,379,687,942,85
284,262,360,314,167,738,108,977,834,556,39,604,958,14,428,996,868,511,809,289
467,75,972,775,533,88,65,954,169,771,987,512,562,626,732,8,546,337,340,125
936,133,94,475,371,527,408,573,761,56,993,236,601,532,563,822,613,612,962,29
324,454,146,734,437,951,677,183,248,245,203,670,581,226,145,212,215,615,670,627
593,402,423,933,311,643,600,100,753,195,985,82,554,807,119,5,942,386,112,529
551,936,883,618,504,968,843,355,749,795,261,191,670,906,977,864,399,401,717,413
409,476,644,552,470,504,393,718,734,178,905,939,238,259,48,402,727,70,185,878
968,954,343,504,406,686,227,482,4,778,238,431,793,746,592,357,289,347,152,903
591,668,26,609,302,47,959,804,653,523,767,674,792,786,925,617,987,678,950,32
952,116,372,814,972,958,653,83,655,749,136,764,854,19,453,644,80,14,222,966
486,966,988,943,812,682,673,626,978,250,642,329,960,870,326,720,938,263,633,472
784,242,990,166,828,60,698,912,232,559,544,858,102,489,21,417,649,786,379,411
342,373,873,790,556,929,784,974,937,801,365,950,905,490,666,983,976,815,625,725
192,630,858,512,408,485,388,757,134,68,686,966,70,329,794,592,171,795,576,152
20,629,666,73,318,405,482,747,354,766,619,823,203,767,883,828,210,250,734,671
269,412,906,569,326,803,961,500,184,269,171,745,6,122,408,794,711,617,62,781
818,90,813,458,381,913,268,732,675,877,827,509,344,261,24,213,299,698,997,501
690,673,389,332,429,160,225,709,424,179,715,780,348,947,818,484,590,55,613,757
56,684,218,543,196,820,280,925,949,531,443,537,93,625,140,664,62,745,193,274
397,560,406,847,94,664,631,862,520,584,831,456,387,536,629,341,640,446,492,300
410,334,418,18,771,211,886,764,530,22,631,183,751,765,467,171,625,810,695,810
67,725,255,493,121,271,983,463,964,442,736,233,433,255,80,508,250,236,86,492
549,93,672,208,315,769,958,243,808,550,482,691,858,703,67,835,852,15,286,188
894,319,710,631,16,972,699,685,46,72,33,573,833,338,927,63,927,142,230,773
453,854,522,64,205,369,436,946,552,109,40,976,260,296,706,855,736,702,466,966
989,77,807,728,932,641,266,789,180,920,129,583,0,463,265,872,430,392,167,602
942,830,767,279,877,769,178,95,472,935,794,346,53,798,417,289,619,482,931,605
875,293,625,265,374,585,866,509,102,531,332,32,133,699,904,340,183,487,92,883
488,842,85,91,328,490,902,142,657,922,228,704,460,937,233,273,624,900,614,243
883,245,273,592,63,513,938,423,474,750,185,10,328,565,358,583,919,681,521,888
831,773,63,998,95,764,385,149,405,386,756,416,67,633,619,493,762,515,705,99
674,592,684,481,530,672,277,771,4,814,240,187,214,804,211,323,590,461,36,999
73,62,453,215,644,843,535,891,584,82,516,977,994,339,537,562,943,238,409,612
234,526,762,324,795,197,784,800,37,655,413,41,60,82,269,687,426,224,89,522
356,627,759,190,790,711,445,840,414,713,93,44,278,909,390,913,316,621,429,186
64,41,983,877,997,88,383,933,836,772,909,434,671,361,564,170,839,920,515,967
938,62,275,788,664,55,724,674,113,155,457,815,571,356,194,841,636,277,717,344
267,128,537,376,87,3,428,504,698,173,585,496,991,196,763,102,249,1,57,777
864,740,847,923,38,584,251,733,226,262,483,248,626,782,553,552,354,554,792,326
171,374,700,718,849,260,199,642,68,42,462,509,368,385,767,69,682,634,839,699
852,220,471,80,637,369,368,513,195,151,113,401,33,658,370,447,418,462,859,445
334,495,519,584,967,91,492,911,105,496,871,241,609,169,746,641,429,560,472,104
33,80,236,254,175,583,635,540,86,918,783,607,829,856,141,215,426,932,545,85
849,321,69,125,603,592,272,106,311,157,251,932,327,726,728,829,744,33,334,70
205,870,873,634,255,219,42,23,485,905,330,649,557,687,964,741,226,790,581,382
157,131,795,242,831,926,27,353,758,871,917,508,571,191,990,216,836,678,252,487
657,553,567,252,709,990,253,869,176,873,568,474,716,103,598,343,481,348,148,657
307,7,759,764,459,237,158,912,245,45,503,796,612,589,260,317,824,615,666,992
855,538,750,247,603,907,471,953,987,696,157,940,247,673,101,418,810,537,766,948
189,222,394,266,401,726,535,809,891,170,940,830,679,895,208,91,814,900,830,680
7,483,237,348,576,733,877,567,655,574,568,552,641,418,271,790,66,235,670,232
753,269,868,885,262,143,651,365,424,647,227,169,206,520,577,784,878,360,584,922
997,361,993,552,181,29,862,41,964,849,919,974,810,79,409,778,403,325,501,540
940,450,2,494,780,492,648,303,49,349,376,985,878,136,254,40,649,449,892,657
257,65,448,352,548,130,520,967,907,695,933,670,439,936,331,306,198,704,783,722
840,218,11,989,627,668,936,363,879,982,114,810,361,38,599,562,359,727,767,654
943,743,962,500,878,461,950,611,530,846,685,661,311,356,836,138,957,455,27,169
998,557,474,400,281,231,904,307,608,91,811,464,506,583,81,671,999,218,573,76
289,752,243,521,217,944,147,605,700,513,315,426,229,237,101,192,198,175,583,775
833,782,528,421,687,364,466,406,245,770,386,187,343,154,668,933,89,884,17,460
82,776,528,193,137,310,105,667,944,402,367,300,580,466,540,685,784,212,534,509
132,301,402,284,260,580,982,518,458,452,124,179,701,152,126,69,31,387,423,212
328,942,396,789,238,123,690,384,311,538,271,684,370,944,859,893,391,812,832,14
499,140,391,501,318,811,537,268,837,649,78,346,247,714,952,514,476,30,434,142
563,394,91,589,495,462,426,872,659,817,57,400,688,639,383,522,294,937,628,713
178,215,876,650,769,192,317,78,746,463,311,225,265,476,928,198,155,398,33,403
358,57,966,137,744,213,200,557,931,332,378,931,109,77,301,615,260,238,40,385
926,641,666,811,717,920,921,775,850,555,964,727,39,406,830,837,594,318,86,212
978,330,702,432,508,120,202,411,961,640,636,440,902,48,454,933,44,607,192,192
968,162,263,560,441,902,69,331,275,214,759,473,200,344,755,24,374,224,963,881
373,631,67,765,233,182,614,386,959,513,459,639,934,435,177,802,572,35,302,233
587,509,2,548,518,612,26,640,476,20,951,287,619,664,179,168,378,309,858,163
743,807,620,100,135,613,3,198,594,327,666,995,987,60,166,604,752,998,643,595
668,103,998,370,671,331,18,835,245,963,907,545,371,661,93,493,498,50,299,174
393,248,698,326,354,879,656,798,106,825,604,485,473,63,318,815,347,371,521,400
880,743,558,575,258,803,637,260,216,249,873,702,151,366,249,287,799,863,923,710
145,631,177,813,537,291,370,18,79,760,757,23,836,979,236,334,608,717,558,966
904,3,50,706,610,688,292,343,237,541,102,829,672,675,746,68,43,12,401,666
665,564,3,371,629,817,58,287,147,441,891,397,223,161,617,396,585,344,203,766
57,41,755,939,323,444,222,245,305,921,490,362,593,103,176,141,371,457,628,420
69,602,92,10,777,283,609,638,299,423,974,42,201,252,774,123,280,456,569,225
628,397,468,534,608,926,96,629,467,282,519,671,768,792,821,845,844,4,369,81
181,601,313,344,458,299,906,156,48,951,229,501,552,661,223,764,181,685,406,904
901,110,72,610,17,699,120,448,347,189,888,218,343,766,575,768,975,253,409,221
38,485,886,469,508,877,703,346,474,756,976,386,983,864,774,878,660,717,820,227
23,432,153,96,656,233,941,219,774,465,990,708,983,214,894,610,862,717,346,587
35,593,750,195,229,407,713,394,480,917,760,272,171,572,808,758,79,860,807,81
578,92,35,601,915,992,500,450,949,596,32,761,180,401,341,994,871,541,224,641
263,891,646,911,611,14,144,227,737,453,298,913,469,89,55,332,848,200,429,272
608,241,287,708,676,459,122,870,262,302,346,627,443,802,860,632,414,50,310,574
798,770,798,593,40,801,17,848,897,857,73,597,64,252,196,137,404,88,64,289
78,764,789,953,840,300,981,383,269,838,838,184,312,529,891,34,946,532,195,328
930,46,23,170,496,577,678,744,509,691,115,349,160,168,993,408,560,831,703,737
800,482,159,331,136,856,920,49,99,64,778,126,281,693,853,58,44,571,373,988
564,667,21,314,312,188,966,344,938,506,291,3,66,383,697,241,432,604,972,804
985,610,292,618,740,270,542,103,922,266,414,952,419,889,450,248,716,104,82,445
332,482,53,161,897,238,339,317,424,890,997,280,713,773,196,951,534,211,751,784
203,122,545,837,743,625,322,941,612,890,723,29,512,677,446,962,301,885,290,328
71,909,345,251,282,592,492,244,75,437,827,179,503,799,765,336,981,937,723,773
442,441,596,432,671,300,266,975,302,700,666,695,867,72,405,205,479,849,387,713
239,59,843,326,168,749,785,600,873,943,676,990,425,659,38,853,779,494,209,765
864,486,353,558,53,415,842,595,195,701,852,259,527,327,267,227,867,485,928,437
74,458,853,519,965,433,146,655,146,740,477,812,381,336,50,11,686,251,571,655
203,319,516,284,765,864,783,625,832,391,505,578,217,760,239,668,874,93,585,325
296,142,33,760,789,456,998,678,728,156,96,356,93,633,148,26,983,777,889,283
420,563,640,983,891,930,828,265,77,531,479,638,319,151,909,939,598,255,457,124
268,524,722,660,747,176,938,931,858,113,901,484,831,706,733,234,587,848,496,897
683,401,804,537,756,185,779,213,308,519,81,153,726,618,282,660,954,483,739,660
3,816,339,232,654,969,215,956,216,788,39,370,808,706,699,604,354,383,673,761
749,616,596,318,191,973,312,88,980,419,957,279,751,942,433,775,711,42,222,989
975,64,284,214,598,461,666,75,171,54,767,998,460,118,222,74,995,42,298,410
228,791,6,402,516,489,142,883,845,340,514,878,292,310,262,210,283,238,986,197
520,278,310,852,524,231,317,970,859,734,721,23,779,139,864,956,640,115,994,927
111,609,363,693,711,756,686,197,606,917,621,532,494,417,171,889,703,159,460,934
135,792,634,516,617,488,920,959,346,177,349,378,917,876,82,302,739,33,570,650
452,412,965,626,886,805,963,610,752,463,573,823,341,889,741,413,409,641,802,89
776,667,724,907,732,568,541,177,551,578,217,992,953,594,626,211,81,845,35,159
193,700,973,250,141,607,375,298,183,294,183,825,455,465,331,393,98,455,594,78
107,590,628,165,833,746,31,404,814,660,423,474,351,166,822,808,270,105,899,463
394,246,904,975,169,306,668,217,419,411,376,355,971,516,634,521,185,24,965,294
739,791,421,300,727,677,81,304,702,743,317,872,150,57,316,579,444,256,99,672
415,599,909,596,780,593,640,855,167,527,704,704,755,27,11,918,807,966,603,122
532,269,895,567,289,502,349,597,799,86,500,885,326,14,925,456,974,352,197,312
137,367,235,199,609,480,973,218,167,964,709,324,900,100,420,191,261,201,933,938
645,147,929,73,691,524,375,786,884,169,390,86,742,130,384,760,906,22,758,967
216,948,105,461,654,536,988,626,244,577,599,877,719,111,636,839,322,285,20,766
446,370,843,712,870,800,972,335,381,634,311,484,578,792,425,928,868,80,855,112
50,601,30,477,753,184,674,2,562,967,8,531,972,670,786,369,113,885,267,922
626,302,914,751,853,591,514,322,14,536,44,859,462,980,124,325,232,294,104,515
402,473,811,628,860,368,371,880,455,357,402,703,681,463,380,920,511,908,818,538
30,727,652,98,507,503,131,654,938,409,468,867,114,444,362,138,95,614,678,91
947,928,127,510,507,218,863,70,336,670,314,417,976,867,377,405,290,658,976,709
208,627,650,702,362,721,276,768,343,704,232,15,643,154,378,752,313,184,72,461
229,909,836,966,360,1,35,538,791,231,223,586,51,46,228,469,252,542,806,47
15,106,357,635,385,616,58,492,852,596,712,66,868,425,990,473,160,897,242,591
147,641,885,431,883,106,751,538,169,685,768,33,346,486,284,421,962,134,503,264
233,747,965,479,23,427,595,387,279,409,708,954,820,162,14,301,752,865,974,965
0,641,811,949,351,346,109,481,208,121,607,484,68,924,446,96,78,31,767,429
575,264,625,961,403,969,190,187,218,491,477,837,857,931,630,609,344,956,409,232
18,833,850,528,124,826,242,801,743,271,402,787,890,995,126,742,931,395,199,329
535,305,696,714,697,26,509,267,611,989,151,697,921,106,746,507,553,77,762,874
321,233,480,6,185,613,433,742,502,605,454,121,431,147,666,116,67,311,203,386
731,897,417,807,868,660,491,594,812,511,172,590,608,933,789,344,511,834,644,393
682,371,266,751,604,724,870,133,892,947,982,864,835,781,582,154,884,984,406,333
222,204,697,404,364,991,380,840,439,98,813,370,593,186,156,185,355,333,545,564
180,788,837,319,823,678,321,417,390,998,726,516,373,174,625,109,541,351,652,626
789,642,306,288,510,451,491,596,350,368,113,858,183,702,382,415,707,197,904,56
95,34,449,567,539,364,659,314,174,763,483,773,133,828,180,180,669,783,785,682
327,821,765,305,59,186,394,74,121,460,823,805,735,212,212,854,625,443,974,958
361,544,877,850,850,782,209,835,145,478,176,275,757,912,145,805,23,81,11,932
198,799,921,640,210,368,620,250,770,832,205,291,223,808,154,258,790,105,406,968
311,478,307,704,706,125,669,89,156,871,374,492,57,469,196,628,828,861,185,126
862,901,201,308,648,986,724,267,10,90,787,786,558,516,54,542,223,720,541,729
